precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NEGRILĂ CONSTANTIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","MIHALACHE NELU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","OPRAN ALEXANDRU-PARTIDUL SOCIAL DEMOCRAT-voturi","MILITARU DORU-DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"CĂMINUL CULTURAL",248,BOTOŞEŞTI-PAIA,70968,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:38:42",700,513,0,148,39,570,383,0,148,39,549,21,725,155,24,21,300,204
