precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CONSTANTIN DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CRĂCIUN COSTEL-PARTIDUL SOCIAL DEMOCRAT-voturi","TARĂU MARIAN-PARTIDUL NAȚIONAL LIBERAL-voturi"
10,BUZĂU,"CAMIN CULTURAL BALTENI",182,"C.A. ROSETTI",45815,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:31:34",353,346,0,7,0,242,235,0,7,0,218,24,380,138,5,189,24
10,BUZĂU,"CĂMINUL CULTURAL BÎLHACU",183,"C.A. ROSETTI",45815,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:45:35",155,153,0,2,0,85,83,0,2,0,85,0,165,80,4,37,44
10,BUZĂU,"ȘCOALA GIMNAZIALĂ C.A.ROSETTI",181,"C.A. ROSETTI",45815,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:34:55",647,645,0,2,0,412,410,0,2,0,394,18,710,298,27,252,115
10,BUZĂU,"ȘCOALA GIMNAZIALĂ LUNCA",185,"C.A. ROSETTI",45815,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:30:20",771,761,0,10,0,549,539,0,10,0,512,37,840,291,68,81,363
10,BUZĂU,"ŞCOALA PRIMARĂ COTU CIORII",184,"C.A. ROSETTI",45815,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:13:51",458,457,0,1,0,251,250,0,1,0,241,10,500,249,34,133,74
10,BUZĂU,"ŞCOALA PRIMARĂ VIZIRENI",186,"C.A. ROSETTI",45815,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:49:34",368,366,0,2,0,241,239,0,2,0,234,7,400,159,26,95,113
