precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ANDREIAȘU DE JOS",100,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:44:30",482,434,0,18,30,307,259,0,18,30,297,1,474,170,204,79,14
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ANDREIAȘU DE SUS",101,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:01:44",371,357,0,7,7,238,224,0,7,7,221,17,394,156,131,85,5
41,VRANCEA,"ȘCOALA PRIMARĂ NR.1 RĂCHITAȘU",102,"ANDREIAŞU DE JOS",175126,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:58:33",532,513,0,15,4,298,279,0,15,4,286,11,561,264,223,49,14
