precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CHEŢA DANIEL-IONUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","MOLDOVAN SOFRONIE-MIHAIL-PARTIDUL NAȚIONAL LIBERAL-voturi","VILA RODICA-PARTIDUL S.O.S. ROMÂNIA-voturi"
13,CLUJ,"CAMIN CULTURAL GEACA",483,GEACA,57831,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:19:43",473,383,1,75,14,370,281,0,75,14,364,6,426,55,132,229,3
13,CLUJ,"CAMINUL CULTURAL LACU",485,GEACA,57831,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:41:38",275,217,0,53,5,219,162,0,53,4,208,11,246,27,187,21,0
13,CLUJ,"CAMINUL CULTURAL LEGII",486,GEACA,57831,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:16:49",164,116,0,36,12,131,83,0,36,12,128,3,147,16,36,89,3
13,CLUJ,"CAMINUL CULTURAL PUINI",487,GEACA,57831,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:30:10",69,52,0,15,2,64,52,0,10,2,58,6,79,15,23,35,0
13,CLUJ,"CAMINUL CULTURAL SUCUTARD",488,GEACA,57831,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:25:30",297,260,0,31,6,214,177,0,31,6,211,3,284,70,145,66,0
13,CLUJ,"SCOALA CHIRIS",484,GEACA,57831,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:01:53",83,64,0,16,3,60,41,0,16,3,60,0,70,10,50,10,0
