precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"LICEUL TEHNOLOGIC TUFENI",344,TUFENI,129585,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:17:49",1139,1068,0,57,14,681,648,0,19,14,663,18,1261,458,475,122,66
30,OLT,"ŞCOALA STOBORĂŞTI",345,TUFENI,129585,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:10:56",918,902,0,5,11,464,448,0,5,11,444,20,1016,552,257,134,53
