precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
31,PRAHOVA,"GRADINITA BORDENII MARI",550,SCORŢENI,135164,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:51:13",1205,1164,1,13,27,817,776,1,13,27,803,14,1234,417,231,291,42,43,74,97,25
31,PRAHOVA,"SCOALA GIMNAZIALA BORDENI",552,SCORŢENI,135164,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:38:19",775,747,0,15,13,510,482,0,15,13,492,18,834,324,172,180,25,19,28,55,13
31,PRAHOVA,"SCOALA GIMNAZIALA MISLEA",551,SCORŢENI,135164,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:51:08",1473,1437,2,9,25,844,808,2,9,25,807,11,1634,816,250,304,116,39,32,16,50
31,PRAHOVA,"SCOALA GIMNAZIALA SCORTENI",549,SCORŢENI,135164,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:54:03",1167,1143,1,9,14,705,682,0,9,14,674,28,1232,522,233,274,76,29,21,29,12
