precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"GRĂDINIŢA BALOTA DE JOS",419,MURGAŞI,73371,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:34:22",748,695,1,29,23,492,440,0,29,23,485,7,766,274,358,41,86
17,DOLJ,"ŞCOALA CU CLASELE I-IV VELEŞTI",421,MURGAŞI,73371,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:06:17",371,327,0,27,17,271,227,0,27,17,266,5,400,129,235,7,24
17,DOLJ,"ŞCOALA CU CLASELE I-VIII MURGAŞI",420,MURGAŞI,73371,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 14:45:57",901,840,2,32,27,624,565,0,32,27,608,16,950,326,436,61,111
