precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CHIOTAN BOBI-VICTOR-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MODOACĂ DUMITRU-PARTIDUL NAȚIONAL LIBERAL-voturi","MANŢOG ION-PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"CAMIN CULTURAL ILOVĂŢ",198,ILOVĂŢ,112263,3,PART,PRCNCT,P,P_SV,"2024-06-12 20:45:06",1210,918,1,241,50,953,662,0,241,50,916,32,1193,241,4,378,534
