precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SZILAGYI LEVENTE-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","RIPSZKI CSABA-IOSIF-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","BONTEA ZENOVIU-STELIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","HOTCA VASILE-DORIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
32,"SATU MARE","CĂMIN CULTURAL PĂULEȘTI",254,PĂULEŞTI,138431,4,PART,PRCNCT,P,P_SV,"2024-06-12 00:34:45",1751,1705,11,33,2,1001,964,2,33,2,982,19,1907,906,173,54,556,199
32,"SATU MARE","CĂMINUL CULTURAL AMAȚI",255,PĂULEŞTI,138431,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:27:51",953,940,0,12,1,498,485,0,12,1,483,15,996,498,63,10,364,46
32,"SATU MARE","GRĂDINIȚA CU PROGRAM NORMAL HRIP",257,PĂULEŞTI,138431,3,PART,PRCNCT,P,P_SV,"2024-06-12 02:07:52",612,590,0,8,14,348,326,0,8,14,306,42,700,352,55,8,217,26
32,"SATU MARE","GRĂDINIȚA ”GEORGE TOPÂRCEANU”",258,PĂULEŞTI,138431,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:06:34",636,618,1,12,5,366,353,1,7,5,349,17,700,334,156,17,143,33
32,"SATU MARE","MAGAZIN TIP P",259,PĂULEŞTI,138431,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:34:05",191,180,0,11,0,112,101,0,11,0,107,5,200,88,3,1,92,11
32,"SATU MARE","ȘCOALA SOLTESZ JANOS AMBUD",256,PĂULEŞTI,138431,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:52:11",987,965,1,10,11,591,570,0,10,11,555,36,1000,409,272,45,201,37
