precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
30,OLT,"SCOALA DOBRUN",189,DOBRUN,126825,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:52:16",576,552,0,6,18,367,343,0,6,18,358,9,605,238,9,337,12
30,OLT,"ȘCOALA ROȘIENII MARI",190,DOBRUN,126825,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:52:23",613,595,0,3,15,407,389,0,3,15,403,4,654,247,49,309,45
