precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
2,ARAD,"CĂMIN CULTURAL COVĂSINȚ",240,COVĂSINŢ,10514,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:30",1037,1002,3,4,28,483,449,2,4,28,454,29,1110,627,335,119
2,ARAD,"CĂMINUL CULTURAL COVĂSINŢ",241,COVĂSINŢ,10514,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:41:36",1071,1038,0,10,23,630,597,0,10,23,607,23,1162,532,375,232
