precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"PRIMĂRIA COMUNEI SUSENI",256,SUSENI,85920,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:59",835,833,0,1,1,452,450,0,1,1,435,17,900,448,169,266
21,HARGHITA,"PRIMĂRIA COMUNEI SUSENI",255,SUSENI,85920,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:24:44",883,876,4,2,1,455,452,0,2,1,431,24,900,445,186,245
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”TARISZNYÁS MÁRTON” VALEA STRÂMBĂ",260,SUSENI,85920,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:26:01",1112,1109,1,2,0,461,459,0,2,0,433,28,1100,639,165,268
21,HARGHITA,"ŞCOALA PRIMARĂ CHILENI",258,SUSENI,85920,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:51:23",627,622,0,5,0,292,287,0,5,0,283,9,700,408,150,133
21,HARGHITA,"ŞCOALA PRIMARĂ LIBAN",259,SUSENI,85920,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:37:06",65,56,1,8,0,29,21,0,8,0,26,3,200,171,14,12
21,HARGHITA,"ŞCOALA PRIMARĂ - MUREŞ SAT",257,SUSENI,85920,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:20:18",705,703,0,2,0,366,364,0,2,0,339,27,800,434,128,211
