precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SÂRGHI GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","SIMION TICU-PARTIDUL SOCIAL DEMOCRAT-voturi","CIOBANU DAN-SILVIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","AGAVRILOAIE COSTEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SÂRGHE COSTEL-BOGDAN-PARTIDUL VERDE-voturi"
24,IAŞI,"SALĂ DE EDUCAȚIE FIZICĂ ȘCOLARĂ",368,CIOHORĂNI,100362,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:50:17",1466,1451,1,4,10,682,668,0,4,10,626,56,1596,914,121,349,110,29,17
