precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi"
17,DOLJ,"CĂMINUL CULTURAL",234,"AMĂRĂŞTII DE SUS",70673,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:06:42",1356,1194,0,104,58,1061,899,0,104,58,1029,32,1378,317,206,11,785,27
