precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
14,CONSTANŢA,"CĂMIN CULTURAL ALMĂLĂU",508,OSTROV,62538,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:20:15",639,628,1,10,0,349,339,0,10,0,340,7,693,346,138,63,126,13
14,CONSTANŢA,"CAMIN CULTURAL BUGEAC",509,OSTROV,62538,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:09:58",150,142,0,8,0,85,77,0,8,0,80,5,156,71,21,15,41,3
14,CONSTANŢA,"CĂMIN CULTURAL ESECHIOI",510,OSTROV,62538,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:42:03",196,184,0,12,0,113,101,0,12,0,109,4,204,91,16,8,81,4
14,CONSTANŢA,"CĂMIN CULTURAL GALIȚA",511,OSTROV,62538,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:03:05",598,591,0,7,0,279,272,0,7,0,266,13,652,373,131,32,99,4
14,CONSTANŢA,"CĂMIN CULTURAL GÎRLIȚA",512,OSTROV,62538,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:10:48",222,216,0,6,0,149,143,0,6,0,145,4,238,89,23,14,95,13
14,CONSTANŢA,"CĂMIN CULTURAL OSTROV",507,OSTROV,62538,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:48:44",1132,1128,0,2,2,667,663,0,2,2,620,24,1239,595,212,87,247,74
14,CONSTANŢA,"CĂMIN CULTURAL OSTROV",506,OSTROV,62538,5,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:55:49",847,842,1,3,1,482,478,0,3,1,454,20,930,456,176,62,167,49
