precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL OAMENILOR TINERI-voturi"
30,OLT,"CĂMIN CULTURAL",276,PERIEŢI,128052,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:39:24",1666,1601,0,48,17,1081,1016,0,48,17,1052,29,1745,664,606,61,274,62,49
