precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COSTIN VIOREL-PARTIDUL SOCIAL DEMOCRAT-voturi","GĂLĂŢANU DORIN-MARIAN-PARTIDUL S.O.S. ROMÂNIA-voturi","BELIBOU CONSTANTIN-PARTIDUL MIȘCAREA POPULARĂ-voturi","CRISTIAN ROBERT-IONUŢ-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MĂRĂSCU NICOLAI-PARTIDUL NAȚIONAL LIBERAL-voturi","CIORAN RAUL-MIHAIL-FORȚA DREPTEI-voturi","PETRIŞOR NICOLAE-UNIUNEA SALVAȚI ROMÂNIA-voturi"
41,VRANCEA,"CĂMIN CULTURAL NEICU",99,"ORAŞ PANCIU",175055,3,PART,PRCNCT,P,P_SV,"2024-06-19 15:47:24",505,498,1,6,0,248,242,0,6,0,238,9,553,306,120,4,5,27,66,9,7
41,VRANCEA,"CENTRUL DE RECUPERARE PENTRU PERSOANE CU HANDICAP",96,"ORAŞ PANCIU",175055,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:09:15",410,398,1,10,1,249,238,0,10,1,242,7,442,193,60,8,13,55,64,12,30
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL DUMBRAVA",97,"ORAŞ PANCIU",175055,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:12:45",405,400,1,4,0,188,184,0,4,0,184,4,438,250,67,4,6,23,60,4,20
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL NR.1",98,"ORAŞ PANCIU",175055,3,PART,PRCNCT,P,P_SV,"2024-06-19 17:24:53",701,688,1,12,0,368,356,0,12,0,358,9,758,390,98,11,23,63,110,17,36
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL SATU NOU",95,"ORAŞ PANCIU",175055,3,PART,PRCNCT,P,P_SV,"2024-06-12 17:17:54",772,760,1,11,0,394,383,0,11,0,380,14,842,448,112,23,14,85,88,16,42
41,VRANCEA,"LICEUL TEHNOLOGIC ”ALEXANDRU IOAN CUZA” PANCIU",93,"ORAŞ PANCIU",175055,2,PART,PRCNCT,P,P_SV,"2024-06-19 16:46:46",1281,1271,0,10,0,643,633,0,10,0,625,17,1401,758,180,26,46,77,195,10,91
41,VRANCEA,"LICEUL TEORETIC ”IOAN SLAVICI”",92,"ORAŞ PANCIU",175055,3,PART,PRCNCT,P,P_SV,"2024-06-12 14:41:33",1058,1047,0,7,4,466,455,0,7,4,453,13,1162,696,135,30,27,40,141,20,60
41,VRANCEA,"LICEUL TEORETIC ”IOAN SLAVICI”",91,"ORAŞ PANCIU",175055,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:51:08",1327,1316,2,8,1,613,604,0,8,1,593,20,1445,832,150,32,44,65,200,13,89
41,VRANCEA,"SPAȚII BIROURI JANDARMI",94,"ORAŞ PANCIU",175055,3,PART,PRCNCT,P,P_SV,"2024-06-19 15:34:40",960,943,4,10,3,433,420,0,10,3,420,12,1037,604,94,14,34,55,150,21,52
