precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OPREA SORIN-IULIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","OPREA LEONARD-PARTIDUL SOCIAL DEMOCRAT-voturi","MINICĂ MARIUS-VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi"
29,NEAMŢ,"SCOALA GIMNAZIALA BALUSESTI",315,ICUŞEŞTI,123013,3,PART,PRCNCT,P,P_SV,"2024-06-10 10:40:14",827,824,0,2,1,371,368,0,2,1,345,26,900,529,30,79,236
29,NEAMŢ,"SCOALA GIMNAZIALA BALUSESTI",316,ICUŞEŞTI,123013,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:59:02",1190,1188,0,2,0,561,559,0,2,0,522,39,1300,739,30,145,347
29,NEAMŢ,"SCOALA GIMNAZIALA ICUSESTI",314,ICUŞEŞTI,123013,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:52:48",625,624,0,0,1,273,272,0,0,1,257,16,697,424,34,36,187
29,NEAMŢ,"SCOALA PRIMARA MESTEACAN",317,ICUŞEŞTI,123013,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:46:01",433,429,1,3,0,234,231,0,3,0,225,9,500,266,14,84,127
29,NEAMŢ,"SCOALA PRIMARA ROCNA",318,ICUŞEŞTI,123013,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:30:27",445,436,0,7,2,232,223,0,7,2,219,13,500,268,6,24,189
29,NEAMŢ,"SCOALA PRIMARA SPIRIDONESTI",319,ICUŞEŞTI,123013,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:45:01",168,162,0,6,0,87,81,0,6,0,79,8,200,113,2,13,64
