precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","FORȚA DREPTEI-voturi","PARTIDUL PRO ROMÂNIA-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL",237,BĂSEŞTI,107190,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:57:39",498,441,0,38,19,355,298,0,38,19,334,21,500,145,104,62,49,65,9,8,26,11
26,MARAMUREŞ,"CĂMINUL CULTURAL",240,BĂSEŞTI,107190,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:11:30",223,212,0,7,4,142,131,0,7,4,109,33,236,94,38,11,8,10,34,3,5,0
26,MARAMUREŞ,"CĂMINUL CULTURAL",239,BĂSEŞTI,107190,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:12:26",88,63,0,20,5,71,46,0,20,5,68,3,100,29,10,3,0,2,0,32,21,0
26,MARAMUREŞ,"CĂMINUL CULTURAL",238,BĂSEŞTI,107190,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:16:17",329,285,0,22,22,242,198,0,22,22,236,6,323,81,115,34,30,19,13,4,21,0
