precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL LEGE EDUCAȚIE UNITATE-voturi"
23,IALOMIŢA,"ŞCOALA GIMNAZIALĂ ” ALEXANDRU RĂDULESCU ” MĂRCULEŞTI",171,MĂRCULEŞTI,179980,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:16:48",1313,1260,1,22,30,838,786,0,22,30,806,32,1421,583,450,189,147,20
