precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
7,BOTOŞANI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1 CURTEȘTI",218,CURTEŞTI,35759,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:43:13",1395,1382,7,4,2,713,705,2,4,2,687,26,1500,787,372,252,63
7,BOTOŞANI,"ȘCOALA AGAFTON",219,CURTEŞTI,35759,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:27:15",227,218,0,9,0,129,120,0,9,0,128,1,300,171,103,22,3
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ „NECULAI LEON” BĂICENI",220,CURTEŞTI,35759,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:45:34",755,747,2,5,1,385,377,2,5,1,360,25,800,415,200,135,25
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 1 ORĂȘENI- DEAL, CORP B",222,CURTEŞTI,35759,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:29",960,957,0,3,0,482,479,0,3,0,462,20,1056,574,220,204,38
7,BOTOŞANI,"ȘCOALA MĂNĂSTIREA DOAMNEI",221,CURTEŞTI,35759,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:27:46",1322,1312,2,3,5,704,696,0,3,5,684,20,1400,696,357,265,62
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 2 ORĂȘENI-VALE",223,CURTEŞTI,35759,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:31:21",557,547,0,5,5,303,293,0,5,5,288,15,643,340,103,169,16
