precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PREDA IULIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CIUCĂ GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"ŞCOALA GIMNAZIALĂ SÎMBUREŞTI",296,SÂMBUREŞTI,128882,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:15:03",863,750,0,70,43,668,555,0,70,43,644,24,862,194,602,42
