precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FEIEŞ CRISTIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","TOADER COSMIN-IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
2,ARAD,"CĂMINUL CULTURAL SĂLĂJENI",175,"ORAŞ SEBIŞ",9690,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:36:44",138,125,0,11,2,80,67,0,11,2,80,0,140,60,36,44
2,ARAD,"CASA DE CULTURĂ SEBIȘ",169,"ORAŞ SEBIŞ",9690,1,PROV,PRCNCT,P,P_SV,"2024-06-10 08:27:36",1569,1543,3,11,12,714,690,1,11,12,683,31,1690,976,452,231
2,ARAD,"LICEUL ORAŞULUI SEBIŞ",170,"ORAŞ SEBIŞ",9690,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:21:13",1496,1481,0,8,7,750,735,0,8,7,718,32,1630,880,546,172
2,ARAD,"ŞCOALA GIMNAZIALĂ SEBIŞ",171,"ORAŞ SEBIŞ",9690,1,PROV,PRCNCT,P,P_SV,"2024-06-10 11:27:25",1207,1183,0,14,10,578,554,0,14,10,544,24,1320,742,385,159
2,ARAD,"ŞCOALA PRIMARĂ DONCENI",173,"ORAŞ SEBIŞ",9690,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:26:30",132,120,0,11,1,82,70,0,11,1,77,5,130,48,57,20
2,ARAD,"ŞCOALA PRIMARĂ PRĂJEŞTI",172,"ORAŞ SEBIŞ",9690,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:52:02",213,195,1,11,6,133,116,0,11,6,129,4,220,87,113,16
2,ARAD,"ŞCOALA PRIMARĂ PRUNIŞOR",174,"ORAŞ SEBIŞ",9690,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:31:20",476,462,0,10,4,275,261,0,10,4,265,10,510,235,160,105
