precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
4,BACĂU,"GRĂDINIŢA PUSTIANA",513,PÂRJOL,24338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:51:03",700,680,0,9,11,238,218,0,9,11,220,18,700,462,22,67,82,43,2,4
4,BACĂU,"ŞCOALA CU CLASELE .I-VIII PUSTIANA",514,PÂRJOL,24338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:39:16",829,808,0,12,9,287,266,0,12,9,268,19,900,613,46,69,84,57,3,9
4,BACĂU,"ȘCOALA GIMNAZIALĂ TĂRÂȚA",515,PÂRJOL,24338,5,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:27:09",830,822,0,5,3,357,349,0,5,3,339,18,900,543,23,34,232,6,21,23
4,BACĂU,"ŞCOALA SATUL BĂHNĂŞENI",508,PÂRJOL,24338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:25:34",681,671,0,9,1,350,340,0,9,1,335,15,700,350,26,31,70,8,24,176
4,BACĂU,"ŞCOALA SATUL BĂRNEŞTI",509,PÂRJOL,24338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:31:03",186,176,0,10,0,84,74,0,10,0,81,3,200,116,9,21,39,2,4,6
4,BACĂU,"ŞCOALA SATUL BĂSEŞTI",510,PÂRJOL,24338,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:07:34",426,418,0,6,2,165,157,0,6,2,153,12,500,335,39,34,54,4,14,8
4,BACĂU,"ŞCOALA SATUL CÎMPENI",511,PÂRJOL,24338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:04:20",484,471,0,6,7,209,196,0,6,7,192,17,500,291,34,29,80,4,12,33
4,BACĂU,"ŞCOALA SATUL HĂINEALA",512,PÂRJOL,24338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:43:16",209,199,0,8,2,83,73,0,8,2,81,2,204,121,7,11,54,1,4,4
4,BACĂU,"ŞCOALA SATUL PÎRJOL",507,PÂRJOL,24338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:08:37",761,752,1,6,2,257,249,0,6,2,247,10,800,543,28,28,130,6,14,41
