precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
10,BUZĂU,"CĂMINUL CULTURAL DIN SATUL ALDENI",195,CERNĂTEŞTI,46019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:39:38",672,649,1,6,16,419,397,0,6,16,409,9,700,277,358,51
10,BUZĂU,"CĂMINUL CULTURAL DIN SATUL ZĂRNEŞTI SLĂNIC",197,CERNĂTEŞTI,46019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:29:39",1053,1043,0,6,4,604,594,0,6,4,585,19,1200,596,514,71
10,BUZĂU,"GRADINITA CU PROGRAM NORMAL CERNATESTI",194,CERNĂTEŞTI,46019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:27:40",875,865,0,2,8,459,449,0,2,8,451,6,924,445,340,111
10,BUZĂU,"ŞCOALA PRIMARA DIN SATUL FULGA",196,CERNĂTEŞTI,46019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:41:08",362,356,0,5,1,215,209,0,5,1,208,7,400,185,188,20
