precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TIVADAR NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi","FOTACHE DORIN-CLAUDIU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","HELMECZI TIBOR-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","SZÖKŐCS KATALIN-MÓNIKA-UNIUNEA SALVAȚI ROMÂNIA-voturi","POPOVICIU ALIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
5,BIHOR,"CAMIN CULTURAL",582,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:55:33",728,707,0,7,14,510,489,0,7,14,482,28,804,294,10,316,7,22,127
5,BIHOR,"CĂMIN CULTURAL DOLEA",583,"SUPLACU DE BARCĂU",31262,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:10:04",132,121,0,8,3,81,70,0,8,3,78,3,138,57,20,1,42,2,13
5,BIHOR,"FOST SEDIU PRIMARIE",581,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:08:35",972,966,0,3,3,596,590,0,3,3,582,14,1086,490,128,56,219,19,160
5,BIHOR,"LIC. TEHNOLOGIC NR1 SUPLACU DE BARCAU",580,"SUPLACU DE BARCĂU",31262,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:59:55",979,959,1,6,13,590,571,0,6,13,573,17,1065,475,184,13,233,4,139
5,BIHOR,"SCOALA PRIMARA NR. 3",585,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,P,P_SV,"2024-06-10 11:11:04",356,331,1,6,18,228,204,0,6,18,221,7,383,148,36,11,26,2,146
5,BIHOR,"SCOALA PRIMARA NR. 4",586,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:43:23",201,190,1,9,1,129,119,0,9,1,123,6,212,83,32,6,4,2,79
5,BIHOR,"SCOALA PRIMARA NR. 5",584,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:58:25",163,153,0,4,6,111,101,0,4,6,110,1,178,67,22,6,6,2,74
