precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
2,ARAD,"CĂMINUL CULTURAL TISA NOUĂ",263,FÂNTÂNELE,9280,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:09:33",855,847,1,4,3,524,516,1,4,3,509,15,930,406,337,6,30,136
2,ARAD,"GRĂDINIȚA CU PROGRAM PRELUNGIT FÂNTÂNELE",262,FÂNTÂNELE,9280,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:08:52",1202,1192,1,6,3,682,673,0,6,3,661,21,1300,618,403,86,66,106
2,ARAD,"PRIMĂRIA COMUNEI FÂNTÂNELE",261,FÂNTÂNELE,9280,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:36:50",1108,1094,1,2,11,633,620,0,2,11,613,20,1220,587,419,59,57,78
