precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL OPRIȘOR",222,OPRIŞOR,112771,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:35",719,650,0,36,33,465,396,0,36,33,426,28,728,273,172,37,160,57
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII OPRIȘOR",223,OPRIŞOR,112771,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:15:44",664,588,1,25,50,472,396,1,25,50,425,20,704,259,160,42,174,49
27,MEHEDINŢI,"ȘCOALA GENERALĂ PRISĂCEAUA",224,OPRIŞOR,112771,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:45:15",263,220,0,21,22,190,147,0,21,22,161,26,267,77,107,2,42,10
