precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
16,DÂMBOVIŢA,"CĂMINUL CULTURAL I.L.CARAGIALE",275,"I. L. CARAGIALE",67737,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:43:09",1495,1465,0,6,24,916,886,0,6,24,851,65,1610,694,322,48,481
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL I.L. CARAGIALE",274,"I. L. CARAGIALE",67737,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:40:28",635,626,0,7,2,367,360,0,7,0,352,12,690,326,198,38,116
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ NR. 1 GHIRDOVENI",272,"I. L. CARAGIALE",67737,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:26",1490,1482,1,2,5,736,729,0,2,5,714,22,1629,893,259,67,388
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ NR. 2 GHIRDOVENI",273,"I. L. CARAGIALE",67737,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:12:00",1192,1186,1,1,4,691,686,0,1,4,661,25,1310,624,232,64,365
16,DÂMBOVIŢA,"ȘCOALA PRIMARĂ MIJA",276,"I. L. CARAGIALE",67737,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:27:00",592,589,0,3,0,276,273,0,3,0,271,5,650,374,184,25,62
