precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STOICA GELU-DORIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BUDA IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","BORZAN MARIUS-DANIEL-PARTIDUL S.O.S. ROMÂNIA-voturi"
33,SĂLAJ,"CĂMIN CULTURAL ROMITA",255,ROMÂNAŞI,142426,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:20:46",258,237,1,12,8,116,96,0,12,8,116,0,280,164,15,87,14
33,SĂLAJ,"CENTRUL DE INFORMARE ȘI MARKETING TURISTIC",250,ROMÂNAŞI,142426,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:45:28",802,768,3,10,21,478,447,0,10,21,463,15,850,372,86,316,61
33,SĂLAJ,"ȘCOALA CU CLASELE I-IV CHICHIȘA",251,ROMÂNAŞI,142426,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:43:36",196,185,0,1,10,116,105,0,1,10,109,7,220,104,19,78,12
33,SĂLAJ,"ȘCOALA CU CLASELE I-IV CIUMĂRNA",252,ROMÂNAŞI,142426,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:02:33",380,354,0,19,7,213,187,0,19,7,205,8,400,187,36,143,26
33,SĂLAJ,"ȘCOALA CU CLASELE I-IV PĂUȘA",253,ROMÂNAŞI,142426,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:06:54",435,420,1,9,5,263,249,0,9,5,250,13,471,208,37,207,6
33,SĂLAJ,"ȘCOALA CU CLASELE I-IV POARTA SĂLAJULUI",254,ROMÂNAŞI,142426,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:10:38",404,380,1,13,10,260,237,0,13,10,252,8,430,170,32,204,16
