precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
32,"SATU MARE","CĂMIN CULTURAL SECHEREȘA",300,SUPUR,138921,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:12:38",56,50,0,6,0,33,27,0,6,0,32,1,100,67,5,7,20
32,"SATU MARE","GRĂDINIȚĂ CU PROGRAM NORMAL",299,SUPUR,138921,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:03:36",152,146,0,5,1,90,84,0,5,1,86,4,200,110,27,55,4
32,"SATU MARE","PRIMARIA COMUNEI SUPUR",295,SUPUR,138921,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:55:42",1009,989,0,16,4,577,557,0,16,4,555,22,1020,443,238,292,25
32,"SATU MARE","ȘCOALA GIMNAZIALĂ DOBRA",296,SUPUR,138921,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:56:14",760,745,0,6,9,402,387,0,6,9,359,43,800,398,31,14,314
32,"SATU MARE","ȘCOALA GIMNAZIALĂ GIOROCUTA",297,SUPUR,138921,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:04:35",624,615,0,6,3,332,323,0,6,3,321,11,700,368,150,167,4
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ”MOISE SORA NOVAC” HUREZU MARE",298,SUPUR,138921,1,PROV,PRCNCT,CL,CL_SV,"2024-06-09 23:46:17",276,264,0,12,0,149,137,0,12,0,140,9,300,151,31,99,10
32,"SATU MARE","ȘCOALA PRIMARĂ ” IOAN GALU” SUPURU DE SUS",301,SUPUR,138921,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:53:48",412,402,2,6,2,216,207,1,6,2,210,6,450,234,74,130,6
