precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL BOBAIŢA",217,MALOVĂŢ,112664,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:07:39",546,464,0,70,12,360,278,0,70,12,348,12,521,161,31,22,295
27,MEHEDINŢI,"CĂMINUL CULTURAL MALOVĂŢ",215,MALOVĂŢ,112664,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:29:35",1064,951,0,95,18,748,635,0,95,18,696,27,1316,593,88,64,544
27,MEHEDINŢI,"SCOALA GENERALĂ I-IV 23 AUGUST",216,MALOVĂŢ,112664,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:02:08",379,333,0,42,4,251,205,0,42,4,238,13,372,121,61,16,161
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COLIBAŞI",218,MALOVĂŢ,112664,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:25",382,349,0,29,4,262,229,0,29,4,253,9,372,110,36,26,191
