precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LĂPTUCĂ ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","PĂUN ION-PARTIDUL SOCIAL DEMOCRAT-voturi"
41,VRANCEA,"SCOALA CU CLASELE I-IV DEALU SARII",202,JITIA,176551,1,PROV,PRCNCT,P,P_SV,"2024-06-10 00:56:17",137,132,0,1,4,91,86,0,1,4,80,11,149,58,22,58
41,VRANCEA,"SCOALA CU CLASELE I-IV JITIA",200,JITIA,176551,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:29:20",574,558,0,2,14,368,352,0,2,14,344,24,640,272,132,212
41,VRANCEA,"SCOALA CU CLASELE I-IV JITIA DE JOS NR.1",203,JITIA,176551,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:30:02",340,328,0,3,9,237,225,0,3,9,227,10,373,136,69,158
41,VRANCEA,"ȘCOALA PRIMARĂ CERBU",201,JITIA,176551,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:40:23",182,173,0,4,5,125,116,0,4,5,122,3,198,73,25,97
