precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi"
17,DOLJ,"BIBLIOTECA ORĂŞENEASCĂ MIRCEA RĂDINA",223,"ORAŞ ŞEGARCEA",70502,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:51:06",1549,1526,0,19,4,990,967,0,19,4,952,38,1700,710,48,526,349,29
17,DOLJ,"CLUBUL COPIILOR",224,"ORAŞ ŞEGARCEA",70502,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:15:40",1666,1641,0,22,3,1045,1020,0,22,3,1011,34,1800,743,48,576,365,22
17,DOLJ,"LICEUL TEHNOLOGIC HORIA VINTILĂ",221,"ORAŞ ŞEGARCEA",70502,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:41:19",1596,1582,1,7,6,1016,1003,0,7,6,939,77,1741,725,31,482,396,30
17,DOLJ,"SCOALA CU CLASELE I-VIII",222,"ORAŞ ŞEGARCEA",70502,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:40:58",1459,1443,4,10,2,679,667,0,10,2,637,30,1600,933,25,422,163,27
