precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
40,VÂLCEA,"LICEUL TEHNOLOGIC PETRACHE POENARU",122,"ORAŞ BĂLCEŞTI",168452,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:15:50",755,744,0,10,1,358,347,0,10,1,344,14,820,462,38,60,246
40,VÂLCEA,"LICEUL TEHNOLOGIC PETRACHE POENARU",121,"ORAŞ BĂLCEŞTI",168452,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:42:06",999,986,1,8,4,510,498,0,8,4,486,24,1090,580,41,88,357
40,VÂLCEA,"ŞCOALA PRIMARĂ BENEŞTI",123,"ORAŞ BĂLCEŞTI",168452,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:25",359,350,0,9,0,196,187,0,9,0,183,13,400,204,11,92,80
40,VÂLCEA,"SCOALA PRIMARĂ CÂRLOGANI",124,"ORAŞ BĂLCEŞTI",168452,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:30:32",421,403,0,18,0,239,221,0,18,0,227,12,450,211,13,47,167
40,VÂLCEA,"ŞCOALA PRIMARĂ GORUNEŞTI",125,"ORAŞ BĂLCEŞTI",168452,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:57:32",582,564,1,12,5,277,260,0,12,5,262,15,630,353,39,91,132
40,VÂLCEA,"ŞCOALA PRIMARĂ OTETELIŞU",126,"ORAŞ BĂLCEŞTI",168452,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:43:53",821,794,0,19,8,457,430,0,19,8,431,26,880,423,23,80,328
