precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"GRĂDINIȚA CU PROGRAM NORMAL PROGRESU",145,FĂCĂENI,93575,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:30:04",501,491,0,8,2,230,220,0,8,2,225,5,567,337,101,91,5,28
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ FĂCĂENI - CLĂDIRE C1",142,FĂCĂENI,93575,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:40:34",1185,1161,2,7,15,669,647,0,7,15,647,22,1300,631,314,227,19,87
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ FĂCĂENI - CLĂDIRE C2",143,FĂCĂENI,93575,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 12:32:32",1579,1547,0,13,19,821,789,0,13,19,795,26,1700,879,412,314,18,51
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ FĂCĂENI - CLĂDIRE C3",144,FĂCĂENI,93575,2,PART,PRCNCT,CL,CL_SV,"2024-06-14 12:14:51",912,888,2,9,13,519,496,1,9,13,500,19,1000,481,250,178,11,61
