precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"GRUPUL ŞCOLAR CONSTANTIN BRÂNCOVEANU",76,"ORAŞ BAIA DE ARAMĂ",109924,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:10:28",1188,1166,0,14,8,651,629,0,14,8,614,37,1278,627,85,203,283,43
27,MEHEDINŢI,"ȘCOALA GENERALĂ BAIA DE ARAMĂ",75,"ORAŞ BAIA DE ARAMĂ",109924,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:53:23",1194,1174,0,14,6,698,678,0,14,6,669,29,1290,592,89,207,314,59
27,MEHEDINŢI,"ŞCOALA GENERALĂ MĂRĂŞEŞTI",77,"ORAŞ BAIA DE ARAMĂ",109924,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:26:43",1073,1056,0,11,6,697,680,0,11,6,673,24,1169,472,178,190,241,64
27,MEHEDINŢI,"ŞCOALA GENERALĂ NEGOEŞTI",78,"ORAŞ BAIA DE ARAMĂ",109924,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:49:50",672,663,0,6,3,405,396,0,6,3,391,14,731,326,44,117,215,15
27,MEHEDINŢI,"ŞCOALA GENERALĂ TITERLEŞTI",79,"ORAŞ BAIA DE ARAMĂ",109924,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:33:58",400,390,0,6,4,253,243,0,6,4,242,7,371,122,16,57,133,36
