precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SCURTU MARIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MIHAI PĂUN-PARTIDUL NAȚIONAL LIBERAL-voturi","BORANGIC MARIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ROTARU FLOREA-voturi"
30,OLT,"ŞCOALA GIMNAZIALĂ OPTAŞI MĂGURA",265,OPTAŞI-MĂGURA,127901,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:49:07",928,841,0,30,57,684,597,0,30,57,671,13,1016,319,649,16,3,3
