precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL BUCIUM",404,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:28:07",288,259,0,17,12,237,208,0,17,12,229,8,300,63,74,142,13
22,HUNEDOARA,"CĂMINUL CULTURAL COSTEȘTI",405,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:25:12",447,400,3,32,12,337,293,0,32,12,325,12,461,124,100,114,111
22,HUNEDOARA,"CĂMINUL CULTURAL GRĂDIȘTEA DE MUNTE",406,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:20:20",142,121,0,17,4,113,92,0,17,4,111,2,140,27,25,63,23
22,HUNEDOARA,"CĂMINUL CULTURAL LUDEŞTII DE JOS",407,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:42:51",284,260,5,14,5,191,172,0,14,5,187,4,290,99,38,75,74
22,HUNEDOARA,"CĂMINUL CULTURAL OCOLIŞU MIC",408,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:19:16",313,304,3,4,2,228,222,0,4,2,225,3,350,122,52,123,50
22,HUNEDOARA,"CENTRUL DE SERVICII SOCIAL-CULTURALE ȘI FESTIVE",403,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:00:28",423,387,0,18,18,308,275,0,16,17,302,6,440,132,83,160,59
