precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COTFAS DAN-PARTIDUL NAȚIONAL LIBERAL-voturi","RUSU VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","HÂRLAV CĂTĂLIN-VASILE-PARTIDUL S.O.S. ROMÂNIA-voturi","CHERECHEŞ SABIN-TRAIAN-PARTIDUL MIȘCAREA POPULARĂ-voturi"
21,HARGHITA,"LICEUL MIRON CRISTEA SUBCETATE",254,SUBCETATE,85877,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:29:27",1419,1387,1,5,26,800,769,0,5,26,771,29,1560,760,198,466,49,58
