precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PEŞTEAN NICOLAE-SEBASTIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","BONŢE FLORIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BRÎNDUŞAN FLORIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","RAD NICOLAE-IONEL-PARTIDUL PRO ROMÂNIA-voturi"
33,SĂLAJ,"CĂMINUL CULTURAL FIZEȘ",265,SÂG,142612,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:32:30",253,248,0,4,1,140,135,0,4,1,130,10,280,140,49,25,5,51
33,SĂLAJ,"CĂMINUL CULTURAL TUSA",268,SÂG,142612,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:11:25",536,532,0,4,0,339,335,0,4,0,329,10,600,261,141,118,7,63
33,SĂLAJ,"GRADINIȚA CU PROGRAM NORMAL NR.1 MAL",266,SÂG,142612,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:50:26",1003,999,0,4,0,510,506,0,4,0,489,21,1050,540,112,189,32,156
33,SĂLAJ,"PRIMĂRIA SÎG",264,SÂG,142612,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:22:57",549,536,1,10,2,297,285,0,10,2,290,7,600,303,105,52,9,124
33,SĂLAJ,"ȘCOALA PRIMARĂ SÎRBI",267,SÂG,142612,1,PART,PRCNCT,P,P_SV,"2024-06-09 23:45:32",208,201,0,7,0,125,118,0,7,0,120,5,244,119,74,21,11,14
