precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
35,SUCEAVA,"CĂMINUL CULTURAL CHIRIL",273,CRUCEA,147884,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:22:48",476,465,0,3,8,296,285,0,3,8,291,5,519,223,188,67,36
35,SUCEAVA,"PRIMĂRIA COMUNEI CRUCEA SALĂ FESTIVITĂȚI",272,CRUCEA,147884,4,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:12:10",1176,1168,0,2,6,637,629,0,2,6,610,27,1292,655,370,66,174
