precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","FORȚA DREPTEI-voturi"
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL BOGÂLTIN",222,CORNEREVA,52160,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:12:34",304,286,0,9,9,185,167,0,9,9,180,5,320,135,134,13,13,20
11,CARAŞ-SEVERIN,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",221,CORNEREVA,52160,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:54:15",387,354,0,13,20,252,219,0,13,20,242,10,421,169,39,153,5,45
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ CL. I-IV INELEȚ",226,CORNEREVA,52160,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:33:57",66,62,0,4,0,40,36,0,4,0,40,0,77,37,1,33,3,3
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ GRUNI",225,CORNEREVA,52160,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:07:05",838,801,0,6,31,533,496,0,6,31,511,22,891,358,64,385,9,53
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ DOBRAIA",223,CORNEREVA,52160,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:31:38",74,66,0,7,1,49,41,0,7,1,45,4,73,24,7,35,2,1
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ DOLINA",224,CORNEREVA,52160,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:11:47",670,640,0,12,18,485,455,0,12,18,476,9,703,218,43,408,9,16
