precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MONDOC GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","GANEA VERGIL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TOKOS GABRIELA-LAVINIA-PARTIDUL NAȚIONAL LIBERAL-voturi"
8,BRAŞOV,"GRĂDINIȚA DE COPII",298,AUGUSTIN,42498,2,PART,PRCNCT,P,P_SV,"2024-06-10 15:09:42",1451,1444,0,2,5,906,899,0,2,5,871,35,1580,674,599,95,177
