precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MICLĂUŞ DIANA-NARCISA-PARTIDUL SOCIAL DEMOCRAT-voturi","PALADE CĂTĂLIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞOVA SORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","ISCU GHEORGHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DOSPINESCU CĂTĂLIN-PARTIDUL S.O.S. ROMÂNIA-voturi"
4,BACĂU,"ŞCOALA SATUL BUCŞEŞTI",523,PODURI,24631,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:35:11",1293,1280,1,9,3,607,594,1,9,3,582,25,1408,801,454,46,57,13,12
4,BACĂU,"ŞCOALA SATUL CERNU",524,PODURI,24631,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:04:08",1185,1171,1,7,6,525,512,0,7,6,503,22,1302,777,472,16,7,3,5
4,BACĂU,"ŞCOALA SATUL PODURI",522,PODURI,24631,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:46:30",1112,1094,1,11,6,537,519,1,11,6,521,16,1200,663,409,16,69,17,10
4,BACĂU,"ŞCOALA SATUL PODURI",521,PODURI,24631,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:20:28",1134,1113,0,17,4,536,515,0,17,4,516,20,1200,664,384,19,87,20,6
4,BACĂU,"ŞCOALA SATUL PROHOZEŞTI",525,PODURI,24631,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:23:23",780,769,0,10,1,398,387,0,10,1,383,15,800,399,320,8,23,32,0
4,BACĂU,"ŞCOALA SATUL VALEA ŞOSII",526,PODURI,24631,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:44:40",960,946,0,8,6,453,439,0,8,6,429,24,1100,647,389,8,14,12,6
