precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
41,VRANCEA,"SCOALA GENERALA",272,RUGINEŞTI,177557,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 20:55:45",250,240,0,5,5,134,124,0,5,5,130,4,269,135,5,112,8,5
41,VRANCEA,"SCOALA GENERALA",271,RUGINEŞTI,177557,4,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:25",554,538,0,4,12,293,277,0,4,12,271,22,607,314,91,164,7,9
41,VRANCEA,"SCOALA GIMNAZIALA ANGHELESTI",270,RUGINEŞTI,177557,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:25:22",1021,1012,2,5,2,496,489,0,5,2,470,26,1116,620,114,267,27,62
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",269,RUGINEŞTI,177557,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:23:33",773,759,0,9,5,367,353,0,9,5,336,31,837,470,76,171,48,41
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",268,RUGINEŞTI,177557,4,PART,PRCNCT,CL,CL_SV,"2024-06-11 08:35:43",791,779,1,5,6,369,358,0,5,6,355,14,860,491,97,199,34,25
