precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PORUMB VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi","OLTEAN OVIDIU-PETRU-PARTIDUL SOCIAL DEMOCRAT-voturi"
28,MUREŞ,"PRIMĂRIA TĂURENI",545,TĂURENI,119858,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:26:05",803,745,0,32,26,548,490,0,32,26,520,27,806,259,123,397
