precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL PERCOSOVA",272,"ORAŞ GĂTAIA",157086,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:45:59",239,222,0,9,8,138,121,0,9,8,131,7,300,162,20,92,6,10,3
37,TIMIŞ,"CASA DE CULTURĂ GĂTAIA",268,"ORAŞ GĂTAIA",157086,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:54:09",1358,1338,5,10,5,611,596,0,10,5,591,20,1500,889,78,277,168,59,9
37,TIMIŞ,"PRIMARIA ORAS GATAIA",269,"ORAŞ GĂTAIA",157086,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:22",1305,1288,0,12,5,544,527,0,12,5,521,23,1400,856,83,251,125,51,11
37,TIMIŞ,"ŞCOALA PRIMARĂ BUTIN",271,"ORAŞ GĂTAIA",157086,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:57:17",307,297,0,6,4,183,173,0,6,4,173,10,400,217,12,90,16,13,42
37,TIMIŞ,"SCOALA PRIMARA SCULIA",270,"ORAŞ GĂTAIA",157086,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:57:22",1694,1675,1,13,5,794,776,0,13,5,754,40,1700,906,187,378,115,60,14
37,TIMIŞ,"ŞCOALA PRIMARĂ ŞEMLACUL MIC",274,"ORAŞ GĂTAIA",157086,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:32:17",147,137,0,10,0,81,71,0,10,0,78,3,200,119,6,64,2,5,1
37,TIMIŞ,"SCOALA PRIMARA SEMLACU MARE",273,"ORAŞ GĂTAIA",157086,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:54",254,238,0,7,9,115,99,0,7,9,108,7,300,185,9,73,4,17,5
