precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MATEI LIVIU-PARTIDUL NAȚIONAL LIBERAL-voturi","COJOCARU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
24,IAŞI,"SCOALA GIMNAZIALA MIROSLOVESTI",560,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,P,P_SV,"2024-06-10 08:02:41",1563,1511,0,17,35,873,821,0,17,35,838,35,1668,795,301,537
24,IAŞI,"SCOALA GIMNAZIALA SOCI",561,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:58:25",1030,995,2,5,28,592,559,0,5,28,578,14,1100,508,145,433
24,IAŞI,"SCOALA GIMNAZIALA VERSENI",562,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:45:37",917,899,1,8,9,474,456,1,8,9,443,31,1000,523,145,298
