precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
38,TULCEA,"CĂMINUL CULTURAL TRESTENIC",164,NALBANT,160993,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:44:45",288,274,0,5,9,172,158,0,5,9,166,6,303,131,62,5,99
38,TULCEA,"ŞCOALA GIMNAZIALĂ NALBANT",162,NALBANT,160993,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:49:48",763,745,1,6,11,412,395,0,6,11,388,24,834,422,105,59,224
38,TULCEA,"ȘCOALA PRIMARĂ NICOLAE BĂLCESCU",163,NALBANT,160993,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:52:28",1039,1007,1,16,15,582,551,0,16,15,553,29,1105,523,352,40,161
