precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL CEARÎNG",250,PUNGHINA,113395,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:47:16",112,107,0,5,0,95,90,0,5,0,90,5,119,24,90,0
27,MEHEDINŢI,"CĂMINUL CULTURAL PUNGHINA",249,PUNGHINA,113395,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:17:39",947,925,0,22,0,499,477,0,22,0,477,22,1000,501,460,17
27,MEHEDINŢI,"FOSTA CANCELARIE-ȘCOALA GENERALĂ DRINCEA",251,PUNGHINA,113395,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:26:32",239,235,0,4,0,159,155,0,4,0,159,0,258,99,154,5
27,MEHEDINŢI,"ŞCOALA I-IV RECEA",252,PUNGHINA,113395,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:34:34",818,800,0,18,0,347,329,0,18,0,340,7,899,50,336,4
