precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
2,ARAD,"CĂMINUL CULTURAL SĂLĂJENI",175,"ORAŞ SEBIŞ",9690,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:36:44",138,125,0,11,2,80,67,0,11,2,78,2,140,60,36,30,12
2,ARAD,"CASA DE CULTURĂ SEBIȘ",169,"ORAŞ SEBIŞ",9690,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:21:50",1569,1543,3,11,12,714,690,1,11,12,681,33,1690,976,373,226,82
2,ARAD,"LICEUL ORAŞULUI SEBIŞ",170,"ORAŞ SEBIŞ",9690,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:21:09",1496,1481,0,8,7,750,735,0,8,7,723,27,1630,880,439,188,96
2,ARAD,"ŞCOALA GIMNAZIALĂ SEBIŞ",171,"ORAŞ SEBIŞ",9690,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 16:51:13",1207,1183,0,14,10,576,552,0,14,10,554,22,1320,744,304,152,98
2,ARAD,"ŞCOALA PRIMARĂ DONCENI",173,"ORAŞ SEBIŞ",9690,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:54:59",132,120,0,11,1,82,70,0,11,1,77,5,130,48,46,17,14
2,ARAD,"ŞCOALA PRIMARĂ PRĂJEŞTI",172,"ORAŞ SEBIŞ",9690,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:52:01",213,195,1,11,6,133,116,0,11,6,126,7,220,87,90,30,6
2,ARAD,"ŞCOALA PRIMARĂ PRUNIŞOR",174,"ORAŞ SEBIŞ",9690,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:18:59",476,462,0,10,4,275,261,0,10,4,267,8,510,235,128,131,8
