precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","COMAN IONUŢ-voturi"
36,TELEORMAN,"CĂMINUL CULTURAL",313,TROIANUL,154790,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:17:10",39,23,0,11,5,39,23,0,11,5,37,2,55,16,18,4,0,0,6,8,1
36,TELEORMAN,"ȘCOALA GENARALĂ NR. 2",312,TROIANUL,154790,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:56:31",783,713,0,35,35,527,466,0,35,26,498,29,818,291,189,36,31,26,103,77,36
36,TELEORMAN,"ȘCOALA GENERALĂ",314,TROIANUL,154790,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:54:10",162,143,0,13,6,109,90,0,13,6,102,7,159,50,63,10,4,4,8,11,2
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ION PREOTU”",311,TROIANUL,154790,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:48:16",1217,1149,0,39,29,894,828,0,39,27,783,30,1285,472,308,95,33,40,59,155,93
