precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
39,VASLUI,"ŞCOALA PRIMARĂ ”ÎNV. ION BUSUIOC” FUNDĂTURA",181,ARSURA,162149,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:21:06",315,296,0,12,7,212,193,0,12,7,199,12,308,96,5,176,18
39,VASLUI,"ŞCOALA PRIMARĂ MIHAIL KOGĂLNICEANU",182,ARSURA,162149,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:35:49",84,71,0,9,4,40,27,0,9,4,37,3,73,33,4,18,15
39,VASLUI,"ŞCOALA PRIMARĂ ”NICOLAE GH. LUPU” ARSURA",180,ARSURA,162149,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:50:35",564,534,0,16,14,364,334,0,16,14,324,16,574,234,11,168,145
39,VASLUI,"ŞCOALA PRIMARĂ PÎHNEŞTI",183,ARSURA,162149,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:00:17",394,383,0,3,8,202,191,0,3,8,194,8,388,186,27,127,40
