precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PANAITESCU GIGEL-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","ŞOMOIAG VALERICĂ-ROBERT-PARTIDUL NAȚIONAL LIBERAL-voturi","MĂGDĂLINOIU CONSTANTIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"CĂMINUL CULTURAL TRESTIA",230,COZIENI,46554,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:01:34",300,282,0,16,2,200,182,0,16,2,196,4,310,110,84,106,6
10,BUZĂU,"ŞCOALA COZIENI",227,COZIENI,46554,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:15:38",486,455,0,23,8,346,315,0,23,8,339,7,510,164,145,135,59
10,BUZĂU,"ŞCOALA PIETRARU",229,COZIENI,46554,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:32:19",151,133,0,16,2,94,76,0,16,2,91,3,153,59,38,36,17
10,BUZĂU,"ŞCOALA PRIMARĂ SAT BĂLĂNEȘTI",228,COZIENI,46554,2,PART,PRCNCT,P,P_SV,"2024-06-10 11:02:38",544,508,0,33,3,360,324,0,33,3,334,26,560,200,148,145,41
