precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ILIŞOI GRIGORE-GHIOCEL-PARTIDUL NAȚIONAL LIBERAL-voturi","LĂZĂREAN DUMITRU-ICHIM-PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"PRIMĂRIA POIENI-SOLCA",429,POIENI-SOLCA,151585,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:39:35",1735,1707,0,13,15,815,787,0,13,15,790,25,1901,1086,223,567
