precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","BABAN DOREL-voturi","PARTIDUL PRO ROMÂNIA-voturi"
32,"SATU MARE","CAMIN CULTURAL",270,POMI,138618,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 17:35:54",121,110,0,8,3,87,76,0,8,3,85,2,130,43,0,46,0,4,3,16,8,8
32,"SATU MARE","CAMIN CULTURAL",269,POMI,138618,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 17:46:56",83,66,0,13,4,61,44,0,13,4,61,0,90,29,0,34,2,5,2,13,4,1
32,"SATU MARE","CĂMIN CULTURAL BORLEŞTI",271,POMI,138618,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:32:44",679,619,1,47,12,426,366,1,47,12,403,23,680,254,5,259,2,6,23,75,26,7
32,"SATU MARE","CĂMIN CULTURAL POMI",268,POMI,138618,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:16",737,685,2,23,27,490,439,1,23,27,475,15,750,260,6,154,41,42,23,80,97,32
