precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
4,BACĂU,"ŞCOALA NR.1 IOAN BORCEA RACOVA",534,RACOVA,24711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:09:45",1315,1304,0,9,2,644,633,0,9,2,617,27,1400,756,78,167,344,28
4,BACĂU,"ŞCOALA NR.2 RACOVA-ŞES",535,RACOVA,24711,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:52:01",645,639,0,4,2,358,352,0,4,2,338,20,700,342,25,97,204,12
4,BACĂU,"ŞCOALA SATUL GURA VĂII",536,RACOVA,24711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:14:44",999,990,0,5,4,495,486,0,5,4,466,29,1100,605,19,109,266,72
