precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi"
32,"SATU MARE","CĂMINUL CULTURAL",179,CIUMEŞTI,179882,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:43:53",1127,1105,2,4,16,679,659,0,4,16,616,43,1225,566,117,369,22,108
