precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","BELDEA PUIU-CONSTANTIN-voturi","URSU MARIA-VIOLETA-voturi"
7,BOTOŞANI,"FOST MAGAZIN SATESC",299,MANOLEASA,37958,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:24:59",232,220,0,12,0,61,49,0,12,0,59,2,250,189,2,0,54,2,1
7,BOTOŞANI,"SCOALA FLONDORA",298,MANOLEASA,37958,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:51:25",685,681,0,4,0,201,197,0,4,0,192,9,700,499,60,15,98,10,9
7,BOTOŞANI,"SCOALA LIVENI",300,MANOLEASA,37958,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:51:55",565,558,2,5,0,226,221,0,5,0,217,9,600,374,17,22,135,39,4
7,BOTOŞANI,"SCOALA LOTURI",301,MANOLEASA,37958,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:24:18",162,155,0,7,0,78,71,0,7,0,74,4,200,122,4,8,56,4,2
7,BOTOŞANI,"SCOALA MANOLEASA",297,MANOLEASA,37958,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:03:38",523,514,1,0,8,251,242,1,0,8,230,12,550,308,44,16,150,20,0
7,BOTOŞANI,"SCOALA SADOVENI",302,MANOLEASA,37958,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:41:19",365,354,0,6,5,245,234,0,6,5,234,11,400,155,19,4,209,2,0
7,BOTOŞANI,"SCOALA ZAHORENI",303,MANOLEASA,37958,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:02:22",538,531,0,6,1,263,256,0,6,1,245,9,546,292,20,6,187,26,6
