precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"CĂMINUL CULTURAL ”IZVOR DE APĂ VIE”",431,VULCANA-PANDELE,179640,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:15:16",1233,1226,2,1,4,635,630,0,1,4,609,26,1371,736,91,370,81,67
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL, VULCANA-PANDELE",432,VULCANA-PANDELE,179640,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:05:40",1212,1201,2,5,4,459,449,1,5,4,437,22,1320,861,49,273,58,57
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ GURA VULCANEI",434,VULCANA-PANDELE,179640,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:23:22",812,807,0,5,0,415,410,0,5,0,405,10,890,475,67,244,63,31
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ GURA VULCANEI",433,VULCANA-PANDELE,179640,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:44:38",908,893,2,5,8,482,468,1,5,8,475,7,980,498,59,324,26,66
