precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CULDA-POP LILIANA-CRINA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","IANC ELENA-UNIUNEA SALVAȚI ROMÂNIA-voturi","METEA CRISTINEL-IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","ALBA GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","TAT SORIN-HOREA-voturi"
1,ALBA,"CĂMINUL CULTURAL CIUGUDU DE JOS",420,UNIREA,8158,2,PART,PRCNCT,P,P_SV,"2024-06-10 16:53:59",264,256,0,5,3,161,153,0,5,3,152,9,295,134,7,7,16,112,10
1,ALBA,"CĂMINUL CULTURAL INOC",423,UNIREA,8158,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:39:59",162,156,0,5,1,84,78,0,5,1,84,0,175,91,14,13,14,41,2
1,ALBA,"CĂMINUL CULTURAL MĂHĂCENI",424,UNIREA,8158,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:07:58",216,200,1,8,7,118,103,0,8,7,117,1,221,103,3,3,17,91,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” UNIREA",418,UNIREA,8158,2,PART,PRCNCT,P,P_SV,"2024-06-10 14:23:58",777,746,0,12,19,377,357,0,3,17,364,13,858,481,46,59,74,180,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” UNIREA",417,UNIREA,8158,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:01:15",897,855,1,6,35,394,353,0,6,35,374,20,990,596,33,27,57,251,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE MAIER” UNIREA",419,UNIREA,8158,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:41:51",1174,1141,0,10,23,580,547,0,10,23,556,24,1280,700,58,8,36,453,1
1,ALBA,"ŞCOALA PRIMARĂ CIUGUDU DE SUS",421,UNIREA,8158,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:47:28",108,94,0,12,2,64,50,0,12,2,62,2,105,41,7,3,5,42,5
1,ALBA,"ŞCOALA PRIMARĂ DUMBRAVA",422,UNIREA,8158,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:41:47",276,229,0,13,34,173,127,0,13,33,170,3,288,115,11,1,12,145,1
