precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,CREȘĂ,172,GAROAFA,176212,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:07:07",580,574,0,6,0,296,290,0,6,0,282,14,635,339,29,200,37,16
41,VRANCEA,"ŞCOALA CU CLASELE I-IV DOAGA",174,GAROAFA,176212,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:47:31",370,360,0,10,0,200,190,0,10,0,193,7,403,203,47,119,19,8
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „EMIL ATANASIU” GAROAFA",171,GAROAFA,176212,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:06:31",1619,1607,2,9,1,848,837,1,9,1,810,38,1789,941,125,487,140,58
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”PETRACHE BLÎNDU”",173,GAROAFA,176212,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:49:42",1333,1319,0,14,0,728,714,0,14,0,678,50,1456,728,144,407,105,22
