precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
17,DOLJ,"CĂMINUL CULTURAL BISTREȚ",244,BISTREŢ,70897,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 16:03:53",1054,1010,0,29,15,607,563,0,29,15,572,35,1129,522,245,266,25,36
17,DOLJ,"GRĂDINIȚA BISTRETU NOU",246,BISTREŢ,70897,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:47:01",639,605,0,28,6,304,270,0,28,6,274,30,700,396,187,64,17,6
17,DOLJ,"ȘCOALA GIMNAZIALĂ BISTREȚ",245,BISTREŢ,70897,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:17:48",832,779,0,43,10,470,417,0,43,10,450,20,800,330,209,186,6,49
17,DOLJ,"ȘCOALA PRIMARĂ PLOSCA",247,BISTREŢ,70897,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:56:57",692,645,1,25,21,436,390,0,25,21,413,23,700,264,187,189,10,27
